,Symbol,Name,IndustryCode,Industry
1959,FLL,Full House Resorts Inc,53301030,카지노 및 도박
1960,FULTP,Fulton Financial 1 40th DS Cum Prf Shs Series A,55101010,은행
1961,HBANM,Huntington Bancshares Dep Shs Rep 1 1000 Prf Shs Series I,55101010,은행
1962,BPYPN,Brookfield Ppty Partners 5 750 Cum Red Perp Series 3 Class A,60101010,"부동산 임대, 개발 및 운영"
1963,MSSAU,Metal Sky Star Acquisition Units,55601010,투자 지주 회사
1964,TUSK,Mammoth Energy Services Inc,50103020,오일 관련 서비스 및 장비
1965,EHTH,eHealth Inc,55301010,복합보험 및 중개인
1966,BFIN,BankFinancial Corp,55101010,은행
1967,FENC,Fennec Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
1968,PDEX,Pro-Dex Inc,56101020,"의료 장비, 물품 및 유통"
1969,MITAU,Coliseum Acquisition Units,55601010,투자 지주 회사
1970,SHIP,Seanergy Maritime Holdings Corp,52405020,해양 화물 및 물류
1971,REE,REE Automotive Ltd,53101020,"자동차, 트럭 및 오토바이 부품"
1972,VRA,Vera Bradley Inc,53202020,의류 및 액세서리
1973,PEPG,PepGen Inc,56202010,생명 공학 및 의학 연구
1974,BPYPO,Brookfield Ppty Partners 6 375 Cum Red Perp Pfd Unit Class A,60101010,"부동산 임대, 개발 및 운영"
1975,SSTI,SoundThinking Inc,57201020,소프트웨어
1976,CZWI,Citizens Community Bancorp Inc,55101010,은행
1977,RCKY,Rocky Brands Inc,53202030,제화
1978,ACTU,Actuate Therapeutics Inc,56202010,생명 공학 및 의학 연구
1979,YXT,YXT.Com Group Holding Ltd ADR,63103010,전문 및 비즈니스 교육
1980,PDYN,Palladyne AI Corp,57201020,소프트웨어
1981,QRTEA,Qurate Retail Inc Series A,53402010,백화점
1982,VUZI,Vuzix Corp,57104010,전자 장비 및 부품
1983,MKTW,MarketWise Inc,52203070,전문 정보 서비스
1984,LAKE,Lakeland Industries Inc,53202020,의류 및 액세서리
1985,MCRB,Seres Therapeutics Inc,56202010,생명 공학 및 의학 연구
1986,PBYI,Puma Biotechnology Inc,56201040,제약
1987,CHSN,Chanson International Holding,54102020,식품 가공
1988,CBFV,CB Financial Services Inc,55101010,은행
1989,ATOS,Atossa Therapeutics Inc,56202010,생명 공학 및 의학 연구
1990,ADUR,Aduro Clean Technologies Inc,52203010,환경 서비스 및 장비
1991,MACIU,Melar Acquisition I Units Exp 10th June 2029,55601010,투자 지주 회사
1992,MHLD,Maiden Holdings Ltd,55301050,재보험
1993,BOOM,DMC Global Inc,50103020,오일 관련 서비스 및 장비
1994,BLNK,Blink Charging Co,59101010,전력 유틸리티
1995,FLD,FTAC Emerald Acquisition Corp,55601010,투자 지주 회사
1996,CSPI,CSP Inc,57201010,IT 서비스 및 컨설팅
1997,VLYPN,Valley National Bancorp 8 250 Fixed Rate Reset Non Cumulative 8.250,55101010,은행
1998,IBAC,IB Acquisition Corp,55601010,투자 지주 회사
1999,ALCYU,Alchemy Investments Acquisition Units,55601010,투자 지주 회사
2000,GOSS,Gossamer Bio Inc,56202010,생명 공학 및 의학 연구
2001,PTMN,Portman Ridge Finance Corp,55501030,폐쇄형 펀드
2002,OGI,OrganiGram Holdings Inc,56102010,의료 시설 및 서비스
2003,ESHA,ESH Acquisition Corp,55601010,투자 지주 회사
2004,RMBI,Richmond Mutual Bancorporation Inc,55101010,은행
2005,UNB,Union Bankshares Inc,55101010,은행
2006,EUDA,EUDA Health Holdings Ltd,56101010,첨단 의료 장비 및 기술
2007,MMLP,Martin Midstream Partners Units,50103030,오일 및 가스 수송 서비스
2008,FTLF,FitLife Brands Inc,54102020,식품 가공
2009,HCVI,Hennessy Capital Investment Corp VI,55601010,투자 지주 회사
2010,SIGIP,Selective Ins Group DS Repstg 1 1000 Interest 4.60% Non Cum Pref Shs Series B,55301020,손해보험
2011,NBTX,Nanobiotix SA ADR,56202010,생명 공학 및 의학 연구
2012,RFAI,RF Acquisition Corp II,55601010,투자 지주 회사
2013,CADL,Candel Therapeutics Inc,56202010,생명 공학 및 의학 연구
2014,ATLO,Ames National Corp,55101010,은행
2015,BZUN,Baozun Inc ADR,57201030,온라인 서비스
2016,ARBE,Arbe Robotics Ltd,52101010,항공우주 및 방위
2017,GAUZ,Gauzy Ltd,53203020,건설 자재 및 비품
2018,WSBCP,Wesbanco DS Representing 1/40Th Perp Pfd Series A,55101010,은행
2019,ACHV,Achieve Life Sciences Inc,56202010,생명 공학 및 의학 연구
2020,KGEI,Kolibri Global Energy Inc,50102020,"오일, 가스 탐사 및 생산"
2021,CLLS,Cellectis SA ADR,56202010,생명 공학 및 의학 연구
2022,AGNCL,AGNC Invt Dep Shs Repstg 1 1000Th Pref Shs Series G,60102040,특수 REITs
2023,RENE,Cartesian Growth Corporation II,55601010,투자 지주 회사
2024,TRVG,Trivago NV ADR,57201030,온라인 서비스
2025,UEIC,Universal Electronics Inc,57106030,가정용 전자 제품
2026,USGO,US GoldMining Inc,51201060,금
2027,QRHC,Quest Resource Holding Corp,52203010,환경 서비스 및 장비
2028,HURC,Hurco Companies Inc,52102010,산업용 기계 및 장비
2029,AMLI,American Lithium Corp,51201050,특수 채굴 및 금속
2030,STHO,Star Holdings,60101010,"부동산 임대, 개발 및 운영"
2031,DYNXU,Dynamix Units,55601010,투자 지주 회사
2032,APPS,Digital Turbine Inc,57201020,소프트웨어
2033,THCH,TH International Ltd,54102020,식품 가공
2034,FRAF,Franklin Financial Services Corp,55101010,은행
2035,MBINM,Merchants Depository Shares Rep 1 40Th  Int Share of 8 25 Fixed Rate Reset Non,55101010,은행
2036,CSLR,Complete Solaria Inc,53203020,건설 자재 및 비품
2037,ORIS,Oriental Rise Holdings Ltd,54102020,식품 가공
2038,SEER,Seer Inc,57105010,사무기기
2039,ZJYL,Jin Medical International Ltd,56101020,"의료 장비, 물품 및 유통"
2040,CABA,Cabaletta Bio Inc,56202010,생명 공학 및 의학 연구
2041,SATL,Satellogic Inc,51201070,채굴 지원 서비스 및 장비
2042,DSY,Big Tree Cloud Holdings Ltd,54201020,개인 생활 필수 용품
2043,ZENA,ZenaTech Inc,52101010,항공우주 및 방위
2044,EGAN,eGain Corp,57201020,소프트웨어
2045,CSTE,Caesarstone Ltd,53203020,건설 자재 및 비품
2046,TAYD,Taylor Devices Inc,52102010,산업용 기계 및 장비
2047,BDTX,Black Diamond Therapeutics Inc,56202010,생명 공학 및 의학 연구
2048,BAER,Bridger Aerospace Group Holdings Inc,62101020,법률 및 공공질서 서비스
2049,BANX,ArrowMark Financial Corp,55501030,폐쇄형 펀드
2050,POWW,Ammo Inc,52101010,항공우주 및 방위
2051,IPSC,Century Therapeutics Inc,56202010,생명 공학 및 의학 연구
2052,ROCLU,Roth CH Acquisition V Units,55601010,투자 지주 회사
2053,CXDO,Crexendo Inc,57201010,IT 서비스 및 컨설팅
2054,IFRX,InflaRx NV,56202010,생명 공학 및 의학 연구
2055,ISRL,Israel Acquisitions Corp,55601010,투자 지주 회사
2056,MPAA,Motorcar Parts of America Inc,53101020,"자동차, 트럭 및 오토바이 부품"
2057,SBFG,SB Financial Group Inc,55101010,은행
2058,NIU,NIU Technologies ADR,53101010,자동차 및 트럭 제조
2059,GAIA,Gaia Inc,57201030,온라인 서비스
2060,CBUS,Cibus Inc,56101010,첨단 의료 장비 및 기술
2061,OPRT,Oportun Financial Corp,55101030,소비자 대출
2062,ELUT,Elutia Inc,56201040,제약
2063,CGEN,Compugen Ltd,56202010,생명 공학 및 의학 연구
2064,DIBS,1stdibs.Com Inc,57201030,온라인 서비스
2065,MNSB,MainStreet Bancshares Inc,55101010,은행
2066,TOUR,Tuniu Corp ADR,53301040,여가 및 오락시설
2067,SCWO,374Water Inc,52102040,중전기장비
2068,CHRS,Coherus BioSciences Inc,56202010,생명 공학 및 의학 연구
2069,NYMTN,New York Mortgage Trust 8 00 Fixed Floating Rate Cumulative Redeemable Pref Shs,60102040,특수 REITs
2070,SFBC,Sound Financial Bancorp Inc,55101010,은행
2071,EBMT,Eagle Bancorp Montana Inc,55101010,은행
2072,SRTS,Sensus Healthcare Inc,56101010,첨단 의료 장비 및 기술
2073,RPTX,Repare Therapeutics Inc,56202010,생명 공학 및 의학 연구
2074,GLLIU,Globalink Investment Units,55601010,투자 지주 회사
2075,ZIONO,Zions Bancorporation DS Representing 1/40th Floating Rate Non Cum Perpetual,55101010,은행
2076,AFBI,Affinity Bancshares Inc,55101010,은행
2077,ADVM,Adverum Biotechnologies Inc,56202010,생명 공학 및 의학 연구
2078,LARK,Landmark Bancorp Inc,55101010,은행
2079,VXRT,Vaxart Inc,56202010,생명 공학 및 의학 연구
2080,QSG,QuantaSing Group Ltd ADR,63101010,기타 교육 서비스 제공
2081,VGAS,Verde Clean Fuels Inc,59101010,전력 유틸리티
2082,ECBK,ECB Bancorp Inc,55101010,은행
2083,GEOS,Geospace Technologies Corp,50103020,오일 관련 서비스 및 장비
2084,ABP,ABPRO Holdings Inc,56202010,생명 공학 및 의학 연구
2085,ABOS,Acumen Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
2086,ISSC,Innovative Solutions and Support Inc,52101010,항공우주 및 방위
2087,BPOPM,Popular Capital Trust II 6 125 Cumulative Monthly Income Pref Shs,55501010,영국 투자 신탁
2088,CNTY,Century Casinos Inc,53301030,카지노 및 도박
2089,MRAM,Everspin Technologies Inc,57101010,반도체
2090,ALSAU,Alpha Star Acquisition Units,55601010,투자 지주 회사
2091,LGO,Largo Inc,50301010,우라늄
2092,FNWD,Finward Bancorp,55101010,은행
2093,DLTH,Duluth Holdings Inc,53202020,의류 및 액세서리
2094,FTIIU,Future Tech Ii Acquisition Units,55601010,투자 지주 회사
2095,VOXR,Vox Royalty Corp,51201010,금 제외 귀금속 및 광물
2096,BSET,Bassett Furniture Industries Inc,53204040,가정용 가구
2097,FEIM,Frequency Electronics Inc,52102030,전기 부품 및 장비
2098,LANDO,Gladstone Land 6 00 Cum Redmabe Prf Shs Series B,60102040,특수 REITs
2099,AZI,Autozi Internet Technology (Global) Ltd,53403010,"자동차 차량, 부품 및 서비스 소매"
2100,TDTH,Trident Digital Tech Holdings Ltd ADR,57201010,IT 서비스 및 컨설팅
2101,TLSI,TriSalus Life Sciences Inc,56202010,생명 공학 및 의학 연구
2102,MAMO,Massimo Group,53101010,자동차 및 트럭 제조
2103,NEON,Neonode Inc,57104010,전자 장비 및 부품
2104,SKYE,Skye Bioscience Inc,56202010,생명 공학 및 의학 연구
2105,CAAS,China Automotive Systems Inc,53101020,"자동차, 트럭 및 오토바이 부품"
2106,CRDF,Cardiff Oncology Inc,56202010,생명 공학 및 의학 연구
2107,NCTY,The9 Ltd ADR,57301030,블록 체인 및 암호화폐
2108,CRDL,Cardiol Therapeutics Inc,56202010,생명 공학 및 의학 연구
2109,NTIC,Northern Technologies International Corp,52102010,산업용 기계 및 장비
2110,NYMTL,New York Mortgage Trust 6 875 Cumulative Red Pref Shs Series F,60102040,특수 REITs
2111,DXLG,Destination XL Group Inc,53403040,의류 및 액세서리 소매
2112,CEP,Cantor Equity Partners Inc,55601010,투자 지주 회사
2113,LCUT,Lifetime Brands Inc,53204030,"가전제품, 도구 및 가정 용품"
2114,GATE,Marblegate Acquisition Corp,55601010,투자 지주 회사
2115,INVZ,Innoviz Technologies Ltd,57104010,전자 장비 및 부품
2116,OVBC,Ohio Valley Banc Corp,55101010,은행
2117,BRLS,Borealis Foods Inc,54102020,식품 가공
2118,ULBI,Ultralife Corp,52102030,전기 부품 및 장비
2119,MBINO,Merchants Ban Ind Repstg 1 40Th Perp Pfd Ser B Fixed Fltg Drc Series B,55101010,은행
2120,EPSN,Epsilon Energy Ltd,50102020,"오일, 가스 탐사 및 생산"
2121,WTFCM,Wintrust Financial Fixed to Floating Rate Non Cumulative Perpetual Pref Shs,55101010,은행
2122,BPYPP,Brookfield Property Partners 6 50 Cumulative Redeemable Perpetual Preferred,60101010,"부동산 임대, 개발 및 운영"
2123,RFAIU,RF Acquisition II Units,55601010,투자 지주 회사
2124,WLACU,Willow Lane Acquisition Units,55601010,투자 지주 회사
2125,FTAIO,FTAI Aviation 8 00 Fixed to Floating Rate Cumulative Perpetual Redeemable Pref,55101050,기업 금융 서비스
2126,AOUT,American Outdoor Brands Inc,53205020,오락용 제품
2127,QH,Quhuo Ltd ADR,52405010,"배달, 우편, 항공 화물 및 육상 물류"
2128,XNET,Xunlei Ltd ADR,57201010,IT 서비스 및 컨설팅
2129,IPHA,Innate Pharma SA ADR,56202010,생명 공학 및 의학 연구
2130,ONBPO,Old National Bancorp 40 Depositary Shs Rep 1 Pref Shs Series C,55101010,은행
2131,SSSS,SuRo Capital Corp,55501030,폐쇄형 펀드
2132,ZTEK,Zentek Ltd,56202010,생명 공학 및 의학 연구
2133,TELA,TELA Bio Inc,56101020,"의료 장비, 물품 및 유통"
2134,SCLX,Scilex Holding Co,56201040,제약
2135,DTI,Drilling Tools International Corp,50103020,오일 관련 서비스 및 장비
2136,DLHC,DLH Holdings Corp,57201010,IT 서비스 및 컨설팅
2137,PPIH,Perma-Pipe International Holdings Inc,51201020,철 및 강철
2138,NKLA,Nikola Corp,53101010,자동차 및 트럭 제조
2139,WMPN,William Penn Bancorp,55101010,은행
2140,IGTAU,Inception Growth Acquisition Units,55601010,투자 지주 회사
2141,SCTL,Societal CDMO Inc,56201040,제약
2142,TETEU,Technology And Telecommunication Acquisition Unit,55601010,투자 지주 회사
2143,OCCI,OFS Credit Company Inc,55501030,폐쇄형 펀드
2144,SENEB,Seneca Foods Corp Class B,54102020,식품 가공
2145,TWLV,Twelve Seas Investment Co II,55601010,투자 지주 회사
2146,AVHIU,Achari Ventures Holdings I Units,55601010,투자 지주 회사
2147,BTM,Bitcoin Depot Inc,57301030,블록 체인 및 암호화폐
2148,KEQU,Kewaunee Scientific Corp,52203060,비즈니스 지원 용품
2149,PLAO,Patria Latin American Opportunity Acquisition Corp,55601010,투자 지주 회사
2150,EPRX,Eupraxia Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
2151,KACLU,Kairous Acquisition Units,55601010,투자 지주 회사
2152,PCTTU,PureCycle Technologies Unit,52203010,환경 서비스 및 장비
2153,DUETU,DUET Acquisition Units,55601010,투자 지주 회사
2154,BRACU,Broad Capital Acquisition Units,55601010,투자 지주 회사
2155,TELO,Telomir Pharmaceuticals Inc,56201040,제약
2156,BROG,Brooge Energy Ltd,50103030,오일 및 가스 수송 서비스
2157,MAXN,Maxeon Solar Technologies Ltd,50201010,재생 가능 에너지 장비 및 서비스
2158,VIOT,Viomi Technology Co Ltd ADR,53204030,"가전제품, 도구 및 가정 용품"
2159,BOCN,Blue Ocean Acquisition Corp,55601010,투자 지주 회사
2160,PLBY,Plby Group Inc,53403040,의류 및 액세서리 소매
2161,GUTS,Fractyl Health Inc,56202010,생명 공학 및 의학 연구
2162,PYXS,Pyxis Oncology Inc,56202010,생명 공학 및 의학 연구
2163,MNPR,Monopar Therapeutics Inc,56202010,생명 공학 및 의학 연구
2164,MSBIP,Midland Sts Bancorp Depositary Shs Repstg 1 40Th Perp Pfd Series A,55101010,은행
2165,APXI,APx Acquisition Corp I,55601010,투자 지주 회사
2166,RVSB,Riverview Bancorp Inc,55101010,은행
2167,HTLFP,Heartland Finl Usa 400 Depositary Shs Rep 1 Perp Pref Shs Series E,55101010,은행
2168,MNTX,Manitex International Inc,52102020,중장비 및 차량
2169,VBFC,Village Bank and Trust Financial Corp,55101010,은행
2170,PFIE,Profire Energy Inc,50103020,오일 관련 서비스 및 장비
2171,VRCA,Verrica Pharmaceuticals Inc,56201040,제약
2172,VLYPP,Valley National 6 25 Fixed to Floating Rate Non Cumulative Perpetual Pref Shs,55101010,은행
2173,CGO,Calamos Global Total Return Closed Fund,55501030,폐쇄형 펀드
2174,RANI,Rani Therapeutics Holdings Inc,56202010,생명 공학 및 의학 연구
2175,ALOT,AstroNova Inc,57106010,컴퓨터 하드웨어
2176,LTRX,Lantronix Inc,57102010,통신 및 네트워킹
2177,SIEB,Siebert Financial Corp,55102010,투자 은행 및 중개 서비스
2178,CFFS,CF Acquisition Corp VII,55601010,투자 지주 회사
2179,GRWG,GrowGeneration Corp,53403020,주택 개조 제품 및 서비스 소매
2180,OPOF,Old Point Financial Corp,55101010,은행
2181,LPTX,Leap Therapeutics Inc,56202010,생명 공학 및 의학 연구
2182,CNTX,Context Therapeutics Inc,56202010,생명 공학 및 의학 연구
2183,REGCP,Regency Centers 6 25 Series A Cumulative Redeemable Preferred Stock Series A,60102020,상업용 REITs
2184,PLMJ,Plum Acquisition III Corp,55601010,투자 지주 회사
2185,WINVU,WinVest Acquisition Units,55601010,투자 지주 회사
2186,GIFI,Gulf Island Fabrication Inc,50103020,오일 관련 서비스 및 장비
2187,RFACU,RF Acquisition Units,55601010,투자 지주 회사
2188,EMCGU,Embrace Change Acquisition Units,55601010,투자 지주 회사
2189,RSSS,Research Solutions Inc,57201030,온라인 서비스
2190,INO,Inovio Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
2191,QUIK,Quicklogic Corp,57101010,반도체
2192,PCSC,Perceptive Capital Solutions Corp,55601010,투자 지주 회사
2193,INMB,INmune Bio Inc,56202010,생명 공학 및 의학 연구
2194,IMUX,Immunic Inc,56202010,생명 공학 및 의학 연구
2195,ALTO,Alto Ingredients Inc,50201020,재생 가능 연료
2196,SVII,Spring Valley Acquisition Corp II,55601010,투자 지주 회사
2197,ONBPP,Old National Bancorp 40 Depositary Shares Rep 1 Pref Shs Series A,55101010,은행
2198,RBKB,Rhinebeck Bancorp Inc,55101010,은행
2199,FTAIN,FTAI Aviation 8 25 Fixed Rate Reset Cumulative Perpetual Pref Shs Series C,55101050,기업 금융 서비스
2200,TLGY,TLGY Acquisition Corp,55601010,투자 지주 회사
2201,PROV,Provident Financial Holdings Inc,55101010,은행
2202,FONR,Fonar Corp,56101010,첨단 의료 장비 및 기술
2203,ACNT,Ascent Industries Co,51201020,철 및 강철
2204,ATLX,Atlas Lithium Corp,51201050,특수 채굴 및 금속
2205,KVHI,KVH Industries Inc,57102010,통신 및 네트워킹
2206,COYA,Coya Therapeutics Inc,56202010,생명 공학 및 의학 연구
2207,OFS,OFS Capital Corp,55501030,폐쇄형 펀드
2208,ASMB,Assembly Biosciences Inc,56202010,생명 공학 및 의학 연구
2209,SKYX,SKYX Platforms Corp,52102030,전기 부품 및 장비
2210,KNDI,Kandi Technologies Group Inc,53101010,자동차 및 트럭 제조
2211,GECC,Great Elm Capital Corp,55501030,폐쇄형 펀드
2212,IMPP,Imperial Petroleum Inc,50201020,재생 가능 연료
2213,PPYA,Papaya Growth Opportunity Corp I,55601010,투자 지주 회사
2214,CHARU,Charlton Aria Acquisition Units,55601010,투자 지주 회사
2215,BHST,Bioharvest Sciences Inc,54102020,식품 가공
2216,KPTI,Karyopharm Therapeutics Inc,56202010,생명 공학 및 의학 연구
2217,RGLS,Regulus Therapeutics Inc,56202010,생명 공학 및 의학 연구
2218,VERU,Veru Inc,54201020,개인 생활 필수 용품
2219,IZTC,Invizyne Technologies Inc,56202010,생명 공학 및 의학 연구
2220,RENB,Renovaro Inc,56202010,생명 공학 및 의학 연구
2221,QIPT,Quipt Home Medical Corp,56102010,의료 시설 및 서비스
2222,FCAP,First Capital Inc,55101010,은행
2223,FNGR,FingerMotion Inc,57201020,소프트웨어
2224,AKYA,Akoya Biosciences Inc,56101010,첨단 의료 장비 및 기술
2225,STKS,One Group Hospitality Inc,53301020,레스토랑 및 바
2226,SUNS,Sunrise Realty Trust Inc,60102040,특수 REITs
2227,SNCR,Synchronoss Technologies Inc,57201010,IT 서비스 및 컨설팅
2228,WW,WW International Inc,54201030,개인 서비스
2229,FNWB,First Northwest Bancorp,55101010,은행
2230,SRBK,SR Bancorp Inc,55101010,은행
2231,BSBK,Bogota Financial Corp,55101010,은행
2232,ANIX,Anixa Biosciences Inc,56202010,생명 공학 및 의학 연구
2233,MIST,Milestone Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
2234,CODA,Coda Octopus Group Inc,57104010,전자 장비 및 부품
2235,SIFY,Sify Technologies Ltd ADR,57401010,통합 통신 서비스
2236,DCOMP,Dime Community Bancshares Cumulative Perpetual Pref Shs Series A,55101010,은행
2237,TLSA,Tiziana Life Sciences Ltd,56202010,생명 공학 및 의학 연구
2238,DECAU,Denali Capital Acquisition Units,55601010,투자 지주 회사
2239,CPHC,Canterbury Park Holding Corp,53301030,카지노 및 도박
2240,GLSTU,Global Star Acquisition Units,55601010,투자 지주 회사
2241,THCP,Thunder Bridge Capital Partners IV Inc,55601010,투자 지주 회사
2242,ADAG,Adagene Inc ADR,56202010,생명 공학 및 의학 연구
2243,PRPL,Purple Innovation Inc,53204040,가정용 가구
2244,VEEA,Veea Inc,57201010,IT 서비스 및 컨설팅
2245,ACOG,Alpha Cognition Inc,56202010,생명 공학 및 의학 연구
2246,GODNU,Golden Star Acquisition Units,55601010,투자 지주 회사
2247,SND,Smart Sand Inc,51202010,건설 자재
2248,CRGO,Freightos Ltd,52405010,"배달, 우편, 항공 화물 및 육상 물류"
2249,CNOBP,Connectone Bancorp New Depositary Shs Rep A 1 40Th Non Cm Perp Pref Shs Series A,55101010,은행
2250,REGCO,Regency Centers 5 875 Series B Cumulative Redeemable Preferred Stock Series B,60102020,상업용 REITs
2251,CURI,CuriosityStream Inc,57201030,온라인 서비스
2252,MNOV,MediciNova Inc,56202010,생명 공학 및 의학 연구
2253,GBIO,Generation Bio Co,56202010,생명 공학 및 의학 연구
2254,KLXE,KLX Energy Services Holdings Inc,50103020,오일 관련 서비스 및 장비
2255,VERI,Veritone Inc,57201010,IT 서비스 및 컨설팅
2256,LEE,Lee Enterprises Inc,53302040,소비자 출판
2257,BOWNU,Bowen Acquisition Units,55601010,투자 지주 회사
2258,UPLD,Upland Software Inc,57201020,소프트웨어
2259,SFWL,SHENGFENG DEVELOPMENT Ltd,52405010,"배달, 우편, 항공 화물 및 육상 물류"
2260,AIRG,Airgain Inc,57102010,통신 및 네트워킹
2261,VLYPO,Valley National 5.50% Fixed to Floating Rate Non Cum Perp Pref Shs Series B,55101010,은행
2262,OPRX,OptimizeRx Corp,57201030,온라인 서비스
2263,BOWN,Bowen Acquisition Corp,55601010,투자 지주 회사
2264,HOVNP,Hovnanian Enterprises 1000 Depositary Shares Representing 1 7.625% Pref Shs,53203010,주택 건설
2265,AVTX,Avalo Therapeutics Inc,56202010,생명 공학 및 의학 연구
2266,SHMD,SCHMID Group NV,57101010,반도체
2267,MDXH,MDxHealth SA,56202010,생명 공학 및 의학 연구
2268,CMTL,Comtech Telecommunications Corp,57102010,통신 및 네트워킹
2269,NVCT,Nuvectis Pharma Inc,56202010,생명 공학 및 의학 연구
2270,HUDAU,Hudson Acquisition I Units,55601010,투자 지주 회사
2271,HLVX,Hillevax Inc,56202010,생명 공학 및 의학 연구
2272,HBIO,Harvard Bioscience Inc,56101010,첨단 의료 장비 및 기술
2273,CHAR,Charlton Aria Acquisition Corp,55601010,투자 지주 회사
2274,AFJK,Aimei Health Technology Co Ltd,55601010,투자 지주 회사
2275,PETS,Petmed Express Inc,54301010,의약품 소매
2276,ORMP,Oramed Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
2277,TBNK,Territorial Bancorp Inc,55101010,은행
2278,GNTA,Genenta Science SPA ADR,56202010,생명 공학 및 의학 연구
2279,AREC,American Resources Corp,52102030,전기 부품 및 장비
2280,LTBR,Lightbridge Corp,52203040,경영 지원 서비스
2281,VIGL,Vigil Neuroscience Inc,56202010,생명 공학 및 의학 연구
2282,NA,Nano Labs Ltd,57101010,반도체
2283,AGFY,Agrify Corp,54102010,어업 및 농업
2284,TPIC,TPI Composites Inc,50201010,재생 가능 에너지 장비 및 서비스
2285,CAMP,CAMP4 Therapeutics Corp,56202010,생명 공학 및 의학 연구
2286,LVO,LiveOne Inc,53302030,엔터테인먼트 제작
2287,ASRT,Assertio Holdings Inc,56201040,제약
2288,PFX,PhenixFIN Corp,55501030,폐쇄형 펀드
2289,MASS,908 Devices Inc.,56101010,첨단 의료 장비 및 기술
2290,EVGR,Evergreen Corp,55601010,투자 지주 회사
2291,QETAU,Quetta Acquisition Units,55601010,투자 지주 회사
2292,GLAC,Global Lights Acquisition Corp,55601010,투자 지주 회사
2293,AXTI,AXT Inc,57101010,반도체
2294,NOTV,Inotiv Inc,56202010,생명 공학 및 의학 연구
2295,INVE,Identiv Inc,57201010,IT 서비스 및 컨설팅
2296,IKNA,Ikena Oncology Inc,56202010,생명 공학 및 의학 연구
2297,SLNG,Stabilis Solutions Inc,50103030,오일 및 가스 수송 서비스
2298,DYCQU,DT Cloud Acquisition Units,55601010,투자 지주 회사
2299,BLACU,Bellevue Life Sciences Acquisition Units,55601010,투자 지주 회사
2300,QETA,Quetta Acquisition Corp,55601010,투자 지주 회사
2301,AIMBU,Aimfinity Investment I Subunit,55601010,투자 지주 회사
2302,BKHAU,Black Hawk Acquisition Units,55601010,투자 지주 회사
2303,DYCQ,DT Cloud Acquisition Corp,55601010,투자 지주 회사
2304,ACET,Adicet Bio Inc,56202010,생명 공학 및 의학 연구
2305,IVCA,Investcorp AI Acquisition Corp,55601010,투자 지주 회사
2306,GNLX,Genelux Corp,56202010,생명 공학 및 의학 연구
2307,BKHA,Black Hawk Acquisition Corp,55601010,투자 지주 회사
2308,FSHPU,Flag Ship Acquisition Units,55601010,투자 지주 회사
2309,CLRCU,ClimateRock Units,55601010,투자 지주 회사
2310,CITE,Cartica Acquisition Corp,55601010,투자 지주 회사
2311,PHUN,Phunware Inc,57201020,소프트웨어
2312,MGYR,Magyar Bancorp Inc,55101010,은행
2313,ALLK,Allakos Inc,56202010,생명 공학 및 의학 연구
2314,IROH,Iron Horse Acquisitions Corp,55601010,투자 지주 회사
2315,REKR,Rekor Systems Inc,57201020,소프트웨어
2316,RLMD,Relmada Therapeutics Inc,56202010,생명 공학 및 의학 연구
2317,FBLG,Fibrobiologics Inc,56202010,생명 공학 및 의학 연구
2318,DTSQU,DT Cloud Star Acquisition Units,55601010,투자 지주 회사
2319,EDAP,Edap Tms SA ADR,56101010,첨단 의료 장비 및 기술
2320,QNCX,Quince Therapeutics Inc,56202010,생명 공학 및 의학 연구
2321,ELVA,Electrovaya Inc,52102030,전기 부품 및 장비
2322,PTLE,PTL Ltd,50102030,"오일, 가스 정제 및 마케팅"
2323,FSHP,Flag Ship Acquisition Corp,55601010,투자 지주 회사
2324,ZBAO,Zhibao Technology Inc,55301010,복합보험 및 중개인
2325,SDIG,Stronghold Digital Mining Inc,57301030,블록 체인 및 암호화폐
2326,DTSQ,DT Cloud Star Acquisition Corp,55601010,투자 지주 회사
2327,PWUP,PowerUp Acquisition Corp,55601010,투자 지주 회사
2328,HOWL,Werewolf Therapeutics Inc,56202010,생명 공학 및 의학 연구
2329,ESGRO,Enstar Group Depository Shares 7 Perpetual Non Cumulative Preference Shs Series,55301050,재보험
2330,JVSAU,JVSPAC Acquisition Units,55601010,투자 지주 회사
2331,HSPO,Horizon Space Acquisition I Corp,55601010,투자 지주 회사
2332,VFF,Village Farms International Inc,54102010,어업 및 농업
2333,PFTA,Perception Capital Corp III,55601010,투자 지주 회사
2334,BYNO,Bynordic Acquisition Corp,55601010,투자 지주 회사
2335,LNSR,LENSAR Inc,56101010,첨단 의료 장비 및 기술
2336,HUHU,HUHUTECH International Group Inc,52102010,산업용 기계 및 장비
2337,ALAR,Alarum Technologies Ltd ADR,57201020,소프트웨어
2338,ZENV,Zenvia Inc,57201020,소프트웨어
2339,USAU,US Gold Corp,51201060,금
2340,WAI,Top KingWin Ltd,52203070,전문 정보 서비스
2341,OPI,Office Properties Income Trust,60102020,상업용 REITs
